id,klass,score
419,1,0.88490191
420,0,0.18892940480999998
421,0,0.00118452152390625
422,0,0.01009631338625
423,0,0.0031000358114374998
424,1,0.99429839
425,0,0.24501733402
426,0,0.016323381475
427,1,0.7150896680000001
428,0,0.0028178211031249997
429,0,0.004393342609375
430,0,0.0019817261206875
431,1,0.9478133069999999
432,1,0.96148322
433,1,0.9778771820000001
434,0,0.41295303000000005
435,0,0.37213457653
436,0,0.07510890754499999
437,0,0.008984289790499998
438,1,0.85735113
439,0,0.413513025
440,1,0.9970397850000001
441,0,0.10420267225999999
442,0,0.0021781059796875
443,0,0.10755331729999999
444,0,0.00133088215585934
445,1,0.68670671312
446,1,0.902767182
447,1,0.958724785
448,1,0.9341150949999999
449,0,0.09323401155999998
450,1,0.986092415
451,1,0.997035855
452,0,0.00075891318398434
453,1,0.88490509
454,1,0.9970334550000001
455,1,0.99425798
456,1,0.99428462
457,0,0.004932925836562499
458,1,0.991562155
459,1,0.9942953299999999
460,0,0.22893142
461,0,0.0014513594063280898
462,1,0.997031835
463,0,0.10416280082
464,0,0.0049662682265625
465,0,0.41587838161999996
466,0,0.002793928008125
467,1,0.99429461
468,1,0.9806145239999999
469,1,0.99426602
470,0,0.4163334035
471,1,0.843903955
472,0,0.01451845770925
473,0,0.0019892688796874997
474,0,0.455574825
475,0,0.15618297303
476,0,0.004960770456562499
477,0,0.02092744014
478,1,0.726658214
479,1,0.939543612
480,0,0.0049522252565625
481,0,0.511615444261
482,0,0.0014379665663280898
483,0,0.01285175016825
484,1,0.986093093
485,1,0.99703374
486,1,0.945388785
487,0,0.006282615883874999
488,0,0.32862965979
489,0,0.01847322374175
490,1,0.6839828986
491,0,0.007088081180625
492,0,0.00098656557820309
493,0,0.1898767602
494,0,0.016336435825
495,1,0.997037994
496,0,0.053235573595
497,1,0.986093663
498,1,0.980622447
499,0,0.0008882942035390101
500,0,0.15614034684
501,0,0.14183968899
502,0,0.00099362637220309
503,0,0.20671571817799997
504,0,0.07514708887499999
505,0,0.016338894235
506,0,0.00042208496919921007
507,1,0.997036785
508,0,0.6538948591099999
509,1,0.994304549
510,0,0.00081477706513276
511,1,0.98549741
512,0,0.00055666729571092
513,0,0.0007479822639843399
514,0,0.0836971337
515,0,0.005549863940499999
516,0,0.00180395408515625
517,1,0.9477892349999999
518,1,0.9696299450000001
519,1,0.989488615
520,1,0.843852685
521,1,0.9915492370000001
522,0,0.0019947182896875
523,0,0.0039124327115624994
524,0,0.52395802
525,0,0.0025621495975
526,0,0.012820707686249998
527,1,0.9970396050000001
528,1,0.99703635
529,0,0.02078670129
530,0,0.43502384372999997
531,0,0.0034755996978125
532,0,0.00177404640715625
533,0,0.06066900495
534,0,0.01285239485625
535,0,0.0377153834925
536,1,0.986095985
537,1,0.8712404899999999
538,1,0.9970320930000001
539,1,0.73451643
540,0,0.029699106609999998
541,1,0.981395105
542,1,0.953267627
543,1,0.9587437750000001
544,1,0.9970185930000001
545,0,0.0024857804125
546,0,0.0016005275114843397
547,0,0.00120058263290625
548,1,0.97788626
549,0,0.27547354
550,0,0.670171983725
551,0,0.000620426465
552,0,0.004404181201374999
553,1,0.99430058
554,0,0.00071571391246092
555,1,0.994296359
556,1,0.9970245660000001
557,0,0.0055437958105
558,1,0.986092595
559,0,0.05973807558
560,1,0.994300508
561,1,0.986091305
562,0,0.00090073719253901
563,0,0.0113682353225
564,1,0.97787015
565,0,0.59659915289
566,0,0.00118744986890625
567,0,0.12813542113
568,0,0.0004906877415625001
569,0,0.0017779562051562499
570,0,0.0005579638237109201
571,0,0.244988838835
572,1,0.9724110420000001
573,0,0.048862199249999995
574,0,0.45711902023999995
575,0,0.20670660079999997
576,1,0.997034706
577,0,0.0028255421131249997
578,1,0.9477785999999999
579,0,0.45693918064999994
580,0,0.0079636231875
581,0,0.033606485614999994
582,0,0.552263806
583,0,0.0019857880996875
584,0,0.0024615882655
585,0,0.004460788909374999
586,1,0.914986455
587,0,0.000594967073
588,0,0.00132149443585934
589,1,0.92593189
590,0,0.00147692393632809
591,1,0.994291622
592,1,0.985867607
593,1,0.99429464
594,0,0.67967929709
595,1,0.9943040479999999
596,0,0.00098078621320309
597,1,0.7339465650000001
598,0,0.0377036538105
599,0,0.06691662402
600,0,0.00107835501529684
601,0,0.01013662243625
602,0,0.00070755325109375
603,1,0.972417945
604,1,0.99702732
605,1,0.991572985
606,1,0.988803828
607,1,0.90679719
608,0,0.029828961925
609,0,0.128115806449
610,1,0.9702134149999999
611,0,0.28611604696
612,1,0.99429464
613,0,0.0034866765678125
614,0,0.007133775680625
615,0,0.0031183069934374997
616,0,0.004408255339374999
617,0,0.14610292034999997
618,0,0.0083086555265625
619,0,0.01847690622375
620,0,0.00089105155153901
621,0,0.477548754
622,1,0.997022775
623,1,0.7980105550000001
624,0,0.14177642693999998
625,0,0.023527144914999996
626,0,0.053287021945
627,1,0.99430043
628,1,0.991569067
629,1,0.9477942149999999
630,0,0.18892576911
631,1,0.997033815
632,0,0.008988870952499999
633,0,0.649737089
634,1,0.99429887
635,1,0.947797035
636,0,0.65387175506
637,1,0.991425625
638,0,0.002803420515125
639,0,0.01016062810625
640,1,0.97788473
641,1,0.991533505
642,0,0.01846977949575
643,0,0.000628114055
644,0,0.0006242876644609199
645,1,0.9915618070000001
646,0,0.007147560200625
647,0,0.04747725789
648,1,0.9970352040000001
649,0,0.01844520448875
650,0,0.0008853386575390101
651,0,0.17895640624999998
652,1,0.944090807
653,0,0.042294828087
654,1,0.9259376349999999
655,0,0.0055638149425
656,0,0.0055513075314999995
657,1,0.9832987
658,1,0.871245215
659,0,0.08485816939999999
660,0,0.6274103400000001
661,0,0.37224060819999993
662,0,0.00117842435390625
663,0,0.0055940941225
664,0,0.0034855270578124996
665,0,0.01849535502375
666,0,0.006285668956875
667,1,0.827502955
668,0,0.5185920796
669,0,0.02076411264
670,0,0.0022375640012499997
671,0,0.00146833681432809
672,1,0.9970325550000001
673,0,0.18913055507999998
674,0,0.0025223435875
675,0,0.08364845114
676,1,0.721573285
677,0,0.0031348209134375
678,0,0.023499042369999997
679,1,0.99430226
680,0,0.6537941842699999
681,0,0.37219301634999996
682,0,0.020756512875
683,1,0.997034175
684,0,0.14366849696999998
685,0,0.17400423604999998
686,1,0.9887196779999999
687,1,0.900410025
688,0,0.00145672693732809
689,0,0.01848278742375
690,0,0.14193297407999997
691,0,0.01011611872625
692,0,0.0009859132222030898
693,1,0.997030377
694,1,0.9660838599999999
695,0,0.5717854617199999
696,1,0.8271843430000001
697,0,0.0014386064363280898
698,0,0.00071303386409375
699,0,0.14180562845999997
700,0,0.14183232797999998
701,0,0.17198352503
702,0,0.00162402160348434
703,0,0.5280022953219999
704,0,0.009013949272499999
705,1,0.988814361
706,1,0.958725625
707,1,0.9888162599999999
708,0,0.6733281705899999
709,1,0.96137168
710,0,0.10424306578999999
711,0,0.006266356621874999
712,1,0.980591385
713,0,0.0022416581102499998
714,0,0.15612783582
715,0,0.004958275635562499
716,1,0.994305818
717,0,0.008970832972499999
718,0,0.39399173176499996
719,0,0.042312499112999995
720,0,0.042352203464999995
721,0,0.033405666844999994
722,0,0.016320704685999998
723,0,0.00089151371053901
724,1,0.994301582
725,0,0.0009719887342030898
726,0,0.26416712125999997
727,1,0.942769905
728,0,0.01453007114125
729,0,0.61553600805
730,1,0.997013385
731,0,0.0004888967565625
732,1,0.9833398
733,1,0.93954489
734,1,0.9942956089999999
735,1,0.994307072
736,1,0.9942847189999999
737,1,0.983364082
738,1,0.988753545
739,1,0.994303082
740,1,0.991564273
741,0,0.0006282440614609199
742,1,0.827400055
743,0,0.00136319581585934
744,0,0.0113586778475
745,1,0.9943017590000001
746,0,0.09327938616999999
747,0,0.007058065460625
748,0,0.02076785172
749,0,0.26926345339999996
750,1,0.9970309050000001
751,0,0.00119784743390625
752,1,0.9970395750000001
753,0,0.00082852813513276
754,0,0.0079986823275
755,1,0.9970250250000001
756,1,0.9942706699999999
757,1,0.9860971700000001
758,0,0.01845268311375
759,0,0.41588301424999996
760,1,0.980587035
761,1,0.99429947
762,0,0.0113986935695
763,0,0.02076418005
764,0,0.5854214334579999
765,1,0.93414208
766,0,0.00107573026429684
767,0,0.08367930160999999
768,0,0.0009588309622030899
769,0,0.016324471195
770,0,0.00106699187929684
771,1,0.843809533
772,1,0.8952572750000001
773,1,0.9942987919999999
774,1,0.9860937350000001
775,0,0.0015935930714843399
776,0,0.042404195954999994
777,1,0.9942977900000001
778,0,0.0376822776525
779,1,0.98336212
780,1,0.9606752599999999
781,0,0.25539317125000005
782,0,0.09369832083999999
783,0,0.029649075628
784,0,0.020772028719
785,0,0.24499071076
786,0,0.047429492178
787,0,0.09331632867999999
788,0,0.0055552747405
789,0,0.0022230439712499998
790,0,0.042299615925
791,0,0.27889044159375004
792,0,0.023524835034999997
793,0,0.00177809135515625
794,1,0.8712431
795,0,0.26414702228
796,0,0.47114700125000003
797,0,0.012833657126249998
798,0,0.350255543429
799,0,0.0015929609114843399
800,0,0.30652776497199996
801,1,0.994297148
802,0,0.02975056834
803,0,0.00088510017253901
804,0,0.0055535066815
805,1,0.977889788
806,0,0.10422382747999999
807,1,0.99429461
808,0,0.0070499202206249995
809,1,0.991570285
810,1,0.981483709
811,1,0.994298828
812,0,0.49521803310999996
813,0,0.00119755224590625
814,0,0.00136830178585934
815,0,0.004980329016562499
816,0,0.01854146025375
817,0,0.00099147058120309
818,1,0.99429671
819,0,0.0030895993814375
820,1,0.9860923850000001
821,0,0.0079427144085
822,0,0.0031105081334375
823,0,0.00074472525398434
824,1,0.9833664400000001
825,0,0.00130714630585934
826,1,0.9915518830000001
827,1,0.977884799
828,0,0.018487843053749998
829,1,0.98336104
830,0,0.26439676535
831,0,0.067147299135
832,0,0.002783041113125
833,1,0.947806815
834,0,0.47614639758
835,0,0.0034743407478124997
836,1,0.939557202
837,0,0.00070268654609375
838,1,0.9150011250000001
839,1,0.991559803
840,1,0.9915611950000001
841,0,0.26414299121
842,1,0.983326048
843,1,0.991564495
844,0,0.0079315157475
845,0,0.31323917453125005
846,0,0.08366606236999999
847,1,0.947813925
848,0,0.5581740596099999
849,1,0.99429497
850,0,0.012798454706249998
851,1,0.925175917
852,0,0.018460169373749998
853,0,0.26420991712999997
854,0,0.0079609760775
855,1,0.99430445
856,0,0.002897702913125
857,0,0.0031275798434374997
858,1,0.947770857
859,0,0.023603047299999996
860,0,0.09321622488999999
861,1,0.99422441
862,0,0.0031143233054375
863,1,0.99429287
864,0,0.047566533509999995
865,1,0.97650785
866,0,0.006273289636874999
867,1,0.9887940119999999
868,1,0.88485646
869,1,0.991558465
870,0,0.0009987234082030898
871,0,0.000612268025
872,0,0.20680965094999998
873,0,0.06959381325
874,1,0.961461401
875,0,0.4533541325
876,1,0.9392648699999999
877,0,0.0049564526075624995
878,0,0.01845215588175
879,0,0.671328331
880,1,0.9860753449999999
881,0,0.029693314239999997
882,0,0.0010801507942968399
883,0,0.006281990401875
884,0,0.0031013452034374996
885,0,0.00224374388125
886,0,0.027313552507499998
887,1,0.997030056
888,0,0.06691472772
889,0,0.0090036544125
890,1,0.994305641
891,0,0.0019881268696874997
892,1,0.958718995
893,1,0.988831365
894,0,0.0049277421065625
895,0,0.076299801135
896,0,0.47615078313
897,0,0.0014489596463280899
898,1,0.99429794
899,1,0.756400325
900,0,0.0079333318965
901,1,0.994300688
902,1,0.9970404150000001
903,1,0.966927772
904,0,0.07513851064499999
905,0,0.01281363572625
906,1,0.9943036999999999
907,0,0.00129772180585934
908,0,0.02077208565
909,1,0.914992314
910,0,0.053323864375
911,0,0.00130490149585934
912,0,0.00133605559585934
913,0,0.0055583448925
914,0,0.0079547633955
915,1,0.870035705
916,0,0.5443927380999999
917,0,0.0017953449971562499
918,1,0.947821623
919,1,0.99429536
920,0,0.007123819310625
921,0,0.066915770265
922,0,0.0034890470778125
923,0,0.00120279002390625
924,0,0.023548675959999998
925,1,0.939511274
926,0,0.41751755102
927,0,0.0113759496275
928,0,0.44821882500000004
929,0,0.5450315725599999
930,1,0.9860767850000001
931,0,0.007986786727499999
932,0,0.037686381484499994
933,0,0.12817176085
934,0,0.5572114251999999
935,1,0.9860591750000001
936,1,0.997037145
937,1,0.9888323699999999
938,1,0.97787309
939,1,0.9970322730000001
940,0,0.18895574537999998
941,0,0.0055529796925
942,1,0.99430301
943,0,0.007067812790625
944,1,0.9067859699999999
945,0,0.07512826156499999
946,0,0.45693189355099995
947,0,0.592628821
948,1,0.99156202
949,0,0.0055592607535
950,0,0.0020428864696875
951,0,0.0009795986452030899
952,0,0.00055179859571092
953,0,0.0113790152195
954,0,0.01459464107125
955,0,0.10416943681999999
956,0,0.023546618109999997
957,0,0.0022817524712499997
958,0,0.023517154437999996
959,0,0.0006944164880937501
960,0,0.0020084505796875
961,0,0.12814922629
962,0,0.002784469938125
963,0,0.0089743505325
964,0,0.00178222679515625
965,1,0.9863072500000001
966,1,0.997042155
967,1,0.9614914099999999
968,0,0.01007836522625
969,0,0.49517934000999997
970,1,0.986074415
971,0,0.033424365287
972,0,0.00088985808253901
973,1,0.997038387
974,0,0.0014777127413280898
975,1,0.99430301
976,1,0.883774965
977,1,0.8957157920000001
978,0,0.43505346681
979,0,0.6402430271999999
980,0,0.0070783774106249996
981,0,0.403659935
982,1,0.9869639689999999
983,0,0.004402312309375
984,0,0.00177196994515625
985,1,0.99429671
986,0,0.09322962671199998
987,1,0.6904729276999999
988,1,0.756321095
989,0,0.00118221728390625
990,0,0.0017856897431562499
991,0,0.0014502758213280897
992,0,0.00044066862888671003
993,0,0.328377272445
994,1,0.96694561
995,0,0.07517905909499999
996,0,0.00078853770398434
997,0,0.0113743002275
998,0,0.007087968740625
999,1,0.9942904399999999
1000,0,0.008973359770499999
1001,0,0.6537879555499999
1002,0,0.28601266920999996
1003,0,0.08560941259999999
1004,0,0.00088979337253901
1005,0,0.00130952684485934
1006,0,0.016362490375
1007,1,0.9970239570000001
1008,1,0.9669306520000001
1009,0,0.00069787880609375
1010,0,0.003923288412562499
1011,0,0.004412905639374999
1012,0,0.5833551658999999
1013,1,0.994305818
1014,0,0.0034855430178124995
1015,0,0.004405808419375
1016,0,0.002779632693125
1017,0,0.5633513075000001
1018,1,0.9888184019999999
1019,0,0.00130381691785934
1020,0,0.0030924664814375
1021,0,0.023529036447999998
1022,0,0.0049399921565625
1023,0,0.20713627258999998
1024,0,0.0039111851705625
1025,0,0.10457877884
1026,0,0.042714717944999994
1027,1,0.82750873
1028,0,0.00092021832253901
1029,0,0.5043904715
1030,0,0.00130692911785934
1031,0,0.0019931498506875
1032,0,0.42495588559999997
1033,0,0.004937009946562499
1034,0,0.4353011575
1035,0,0.4051485849
1036,1,0.9830873
1037,0,0.5058783305000001
1038,1,0.9778340000000001
1039,0,0.09326363629
1040,0,0.00130076380585934
1041,0,0.00097546445320309
1042,1,0.985995545
1043,0,0.007089371420625
1044,0,0.01011966952625
1045,1,0.99426656
1046,0,0.0017763417731562498
1047,1,0.958736236
1048,0,0.00148136504632809
1049,0,0.551469174
1050,0,0.00081661858813276
1051,0,0.23706874000000003
1052,1,0.947758935
1053,1,0.958738315
1054,0,0.20669836027999997
1055,0,0.0264010203075
1056,1,0.97780268
1057,0,0.07511143130699999
1058,0,0.016319149615
1059,1,0.953073335
1060,0,0.57174884459
1061,0,0.066909764685
1062,1,0.986046365
1063,1,0.98883
1064,0,0.0049657918565624995
1065,1,0.99430223
1066,1,0.98882943
1067,0,0.0020156694916875
1068,1,0.8711005549999999
1069,0,0.00177998342515625
1070,1,0.9778753099999999
1071,1,0.983340121
1072,0,0.3186637209375
1073,0,0.0019774749196875
1074,0,0.023512588419999998
1075,1,0.824305243
1076,1,0.980626845
1077,0,0.0007400549589843399
1078,0,0.26419878532999996
1079,1,0.9942964999999999
1080,0,0.00182003891515625
1081,1,0.994298471
1082,0,0.00179188625515625
1083,0,0.0011980393019062501
1084,0,0.00187917041515625
1085,0,0.08365983809899999
1086,1,0.6948434179399999
1087,1,0.958736335
1088,0,0.00118617704390625
1089,1,0.966569572
1090,0,0.00107630432929684
1091,0,0.0017836646051562499
1092,0,0.61556999802
1093,0,0.0378117509325
1094,0,0.0014540084363280899
1095,0,0.0062991984468749995
1096,1,0.794627185
1097,1,0.99428126
1098,1,0.99430055
1099,1,0.991558354
1100,1,0.756390857
1101,1,0.997042665
1102,0,0.0049950402965624995
1103,0,0.007065182075625
1104,1,0.870784205
1105,1,0.9619666899999999
1106,0,0.01846458041175
1107,0,0.047429263019999994
1108,0,0.047425132169999995
1109,1,0.991561585
1110,1,0.9942986899999999
1111,1,0.969686375
1112,1,0.997038705
1113,1,0.9906170350000001
1114,0,0.01282483783425
1115,1,0.98608181
1116,1,0.9724166999999999
1117,1,0.994297325
1118,0,0.003938098239562499
1119,0,0.066919393185
1120,0,0.20673056640799997
1121,0,0.059725749
1122,0,0.37214910243099997
1123,1,0.994294142
1124,1,0.953161775
1125,1,0.977887268
1126,0,0.01456561943125
1127,1,0.9067940699999999
1128,0,0.17191095329
1129,1,0.991472185
1130,1,0.9943029409999999
1131,1,0.871148405
1132,0,0.0005222486245507201
1133,0,0.007064573150625
1134,0,0.0019850706046875
1135,0,0.496130692
1136,0,0.012831977015249999
1137,0,0.00177836836585934
1138,0,0.0039237883235625
1139,0,0.30650222172999997
1140,0,0.007082229188625
1141,0,0.0005026760265625
1142,0,0.026414090098499998
1143,0,0.0006376095304609199
1144,0,0.008036823907499999
1145,1,0.794680423
1146,0,0.01007369566625
1147,0,0.00119384051390625
1148,1,0.9778261100000001
1149,0,0.033424946276
1150,1,0.983275585
1151,0,0.43507757547
1152,0,0.0113662697675
1153,1,0.99428066
1154,0,0.00223120571125
1155,1,0.99430316
1156,1,0.986089175
1157,0,0.023489649669999998
1158,0,0.5116324117600001
1159,0,0.47609035631999996
1160,1,0.958707175
1161,1,0.969694385
